Finca ,Fecha,lluvia 
PALO DE ARCO,06/09/2017,0.375
PALO DE ARCO,06/09/2018,12.75
PALO DE ARCO,06/10/2015,0
PALO DE ARCO,06/10/2016,0
PALO DE ARCO,06/10/2017,14.875
PALO DE ARCO,06/10/2018,5.75
PALO DE ARCO,06/11/2015,0
PALO DE ARCO,06/11/2016,1
PALO DE ARCO,06/11/2017,2.75
PALO DE ARCO,06/11/2018,2.5
PALO DE ARCO,06/12/2015,8.25
PALO DE ARCO,06/12/2016,0
PALO DE ARCO,06/12/2017,29
PALO DE ARCO,06/12/2018,0.25
PALO DE ARCO,07/01/2016,25.5
PALO DE ARCO,07/01/2017,4
PALO DE ARCO,07/01/2018,0
PALO DE ARCO,07/01/2019,0
PALO DE ARCO,07/02/2016,0
PALO DE ARCO,07/02/2017,0
PALO DE ARCO,07/02/2018,2.5
PALO DE ARCO,07/03/2016,0
PALO DE ARCO,07/03/2017,5.5
PALO DE ARCO,07/03/2018,0
PALO DE ARCO,07/04/2016,0
PALO DE ARCO,07/04/2017,0
PALO DE ARCO,07/04/2018,0
PALO DE ARCO,07/05/2015,0.125
PALO DE ARCO,07/05/2016,1.5
PALO DE ARCO,07/05/2017,9
PALO DE ARCO,07/05/2018,0
PALO DE ARCO,07/06/2015,3.125
PALO DE ARCO,07/06/2016,1
PALO DE ARCO,07/06/2017,8
PALO DE ARCO,07/06/2018,0.5
PALO DE ARCO,07/07/2015,6
PALO DE ARCO,07/07/2016,7.5
PALO DE ARCO,07/07/2017,6.25
PALO DE ARCO,07/07/2018,53.5
PALO DE ARCO,07/08/2015,5.75
PALO DE ARCO,07/08/2016,0
PALO DE ARCO,07/08/2017,1.25
PALO DE ARCO,07/08/2018,31
PALO DE ARCO,07/09/2015,8.75
PALO DE ARCO,07/09/2016,14.75
PALO DE ARCO,07/09/2017,0.125
PALO DE ARCO,07/09/2018,0
PALO DE ARCO,07/10/2015,20.75
PALO DE ARCO,07/10/2016,72.25
PALO DE ARCO,07/10/2017,0
PALO DE ARCO,07/10/2018,0
PALO DE ARCO,07/11/2015,0
PALO DE ARCO,07/11/2016,0
PALO DE ARCO,07/11/2017,1.25
PALO DE ARCO,07/11/2018,6.75
PALO DE ARCO,07/12/2015,4.75
PALO DE ARCO,07/12/2016,0
PALO DE ARCO,07/12/2017,0.25
PALO DE ARCO,07/12/2018,45.25
PALO DE ARCO,08/01/2016,0.875
PALO DE ARCO,08/01/2017,3.625
PALO DE ARCO,08/01/2018,0
PALO DE ARCO,08/01/2019,0
PALO DE ARCO,08/02/2016,0
PALO DE ARCO,08/02/2017,0
PALO DE ARCO,08/02/2018,2.375
PALO DE ARCO,08/03/2016,0
PALO DE ARCO,08/03/2017,0
PALO DE ARCO,08/03/2018,0
PALO DE ARCO,08/04/2016,0
PALO DE ARCO,08/04/2017,0
PALO DE ARCO,08/04/2018,0
PALO DE ARCO,08/05/2015,0.5
PALO DE ARCO,08/05/2016,0
PALO DE ARCO,08/05/2017,10.25
PALO DE ARCO,08/05/2018,0
PALO DE ARCO,08/06/2015,8
PALO DE ARCO,08/06/2016,17
PALO DE ARCO,08/06/2017,0
PALO DE ARCO,08/06/2018,11.875
PALO DE ARCO,08/07/2015,62.75
PALO DE ARCO,08/07/2016,8.5
PALO DE ARCO,08/07/2017,29.75
PALO DE ARCO,08/07/2018,3.25
PALO DE ARCO,08/08/2015,0.875
PALO DE ARCO,08/08/2016,2
PALO DE ARCO,08/08/2017,0
PALO DE ARCO,08/08/2018,54.25
PALO DE ARCO,08/09/2015,10.25
PALO DE ARCO,08/09/2016,2.375
PALO DE ARCO,08/09/2017,1.25
PALO DE ARCO,08/09/2018,0
PALO DE ARCO,08/10/2015,16.625
PALO DE ARCO,08/10/2016,4.25
PALO DE ARCO,08/10/2017,0
PALO DE ARCO,08/10/2018,0
PALO DE ARCO,08/11/2015,8.8
PALO DE ARCO,08/11/2016,0.375
PALO DE ARCO,08/11/2017,1.25
PALO DE ARCO,08/11/2018,3.125
PALO DE ARCO,08/12/2015,0.375
PALO DE ARCO,08/12/2016,4.5
PALO DE ARCO,08/12/2017,11.5
PALO DE ARCO,08/12/2018,15.75
PALO DE ARCO,09/01/2016,0
PALO DE ARCO,09/01/2017,3
PALO DE ARCO,09/01/2018,0
PALO DE ARCO,09/01/2019,0
PALO DE ARCO,09/02/2016,0
PALO DE ARCO,09/02/2017,0
PALO DE ARCO,09/02/2018,2.375
PALO DE ARCO,09/03/2016,0
PALO DE ARCO,09/03/2017,0
PALO DE ARCO,09/03/2018,2.25
PALO DE ARCO,09/04/2016,0.625
PALO DE ARCO,09/04/2017,0
PALO DE ARCO,09/04/2018,0
PALO DE ARCO,09/05/2015,0
PALO DE ARCO,09/05/2016,0
PALO DE ARCO,09/05/2017,19.125
PALO DE ARCO,09/05/2018,0
PALO DE ARCO,09/06/2015,1.875
PALO DE ARCO,09/06/2016,3.666666667
PALO DE ARCO,09/06/2017,22
PALO DE ARCO,09/06/2018,33
PALO DE ARCO,09/07/2015,5.875
PALO DE ARCO,09/07/2016,10.75
PALO DE ARCO,09/07/2017,40.125
PALO DE ARCO,09/07/2018,19.75
PALO DE ARCO,09/08/2015,12.375
PALO DE ARCO,09/08/2016,2.125
PALO DE ARCO,09/08/2017,3.25
PALO DE ARCO,09/08/2018,5.875
PALO DE ARCO,09/09/2015,12.75
PALO DE ARCO,09/09/2016,15.875
PALO DE ARCO,09/09/2017,0
PALO DE ARCO,09/09/2018,3.25
PALO DE ARCO,09/10/2015,6
PALO DE ARCO,09/10/2016,12.75
PALO DE ARCO,09/10/2017,0
PALO DE ARCO,09/10/2018,0
PALO DE ARCO,09/11/2015,6.666666667
PALO DE ARCO,09/11/2017,0.75
PALO DE ARCO,09/11/2018,2.375
PALO DE ARCO,09/12/2015,5.25
PALO DE ARCO,09/12/2016,12.875
PALO DE ARCO,09/12/2017,0.375
PALO DE ARCO,09/12/2018,2.25
PALO DE ARCO,10/01/2016,0
PALO DE ARCO,10/01/2017,4.375
PALO DE ARCO,10/01/2018,5.25
PALO DE ARCO,10/01/2019,0
PALO DE ARCO,10/02/2016,0
PALO DE ARCO,10/02/2017,0
PALO DE ARCO,10/02/2018,7.25
PALO DE ARCO,10/03/2016,0
PALO DE ARCO,10/03/2017,0
PALO DE ARCO,10/03/2018,0.375
PALO DE ARCO,10/04/2016,0
PALO DE ARCO,10/04/2017,0
PALO DE ARCO,10/04/2018,0
PALO DE ARCO,10/05/2015,0.0625
PALO DE ARCO,10/05/2016,0
PALO DE ARCO,10/05/2017,22.25
PALO DE ARCO,10/05/2018,0
PALO DE ARCO,10/06/2015,0.75
PALO DE ARCO,10/06/2016,29.75
PALO DE ARCO,10/06/2017,1.625
PALO DE ARCO,10/06/2018,32
PALO DE ARCO,10/07/2015,10
PALO DE ARCO,10/07/2016,10.75
PALO DE ARCO,10/07/2017,54.8
PALO DE ARCO,10/07/2018,1.375
PALO DE ARCO,10/08/2015,13.125
PALO DE ARCO,10/08/2016,4
PALO DE ARCO,10/08/2017,0
PALO DE ARCO,10/08/2018,10.75
PALO DE ARCO,10/09/2015,41
PALO DE ARCO,10/09/2016,3.625
PALO DE ARCO,10/09/2017,0
PALO DE ARCO,10/09/2018,7.25
PALO DE ARCO,10/10/2015,13.125
PALO DE ARCO,10/10/2016,46.5
PALO DE ARCO,10/10/2017,0
PALO DE ARCO,10/10/2018,0
PALO DE ARCO,10/11/2015,3.25
PALO DE ARCO,10/11/2016,0.75
PALO DE ARCO,10/11/2017,2.625
PALO DE ARCO,10/11/2018,0.5
PALO DE ARCO,10/12/2015,1.75
PALO DE ARCO,10/12/2016,31.5
PALO DE ARCO,10/12/2017,0.875
PALO DE ARCO,10/12/2018,0
PALO DE ARCO,11/01/2016,0
PALO DE ARCO,11/01/2017,12.25
PALO DE ARCO,11/01/2018,0.375
PALO DE ARCO,11/01/2019,0
PALO DE ARCO,11/02/2016,0
PALO DE ARCO,11/02/2017,5.625
PALO DE ARCO,11/02/2018,6.25
PALO DE ARCO,11/03/2016,0.25
PALO DE ARCO,11/03/2017,0.625
PALO DE ARCO,11/03/2018,0
PALO DE ARCO,11/04/2016,0.6
PALO DE ARCO,11/04/2017,0
PALO DE ARCO,11/04/2018,0
PALO DE ARCO,11/05/2015,0
PALO DE ARCO,11/05/2016,0
PALO DE ARCO,11/05/2017,0.75
PALO DE ARCO,11/05/2018,0
PALO DE ARCO,11/06/2015,49.75
PALO DE ARCO,11/06/2016,1.125
PALO DE ARCO,11/06/2017,40.25
PALO DE ARCO,11/06/2018,28.75
PALO DE ARCO,11/07/2015,26.25
PALO DE ARCO,11/07/2016,33.75
PALO DE ARCO,11/07/2017,16
PALO DE ARCO,11/07/2018,3
PALO DE ARCO,11/08/2015,1.5
PALO DE ARCO,11/08/2016,9.875
PALO DE ARCO,11/08/2017,0.125
PALO DE ARCO,11/08/2018,5.75
PALO DE ARCO,11/09/2015,2
PALO DE ARCO,11/09/2016,3.5
PALO DE ARCO,11/09/2017,30.5
PALO DE ARCO,11/09/2018,0
PALO DE ARCO,11/10/2015,15.25
PALO DE ARCO,11/10/2016,8.375
PALO DE ARCO,11/10/2017,2.875
PALO DE ARCO,11/10/2018,0
PALO DE ARCO,11/11/2015,3.375
PALO DE ARCO,11/11/2017,0.625
PALO DE ARCO,11/11/2018,14.5
PALO DE ARCO,11/12/2015,0.5
PALO DE ARCO,11/12/2016,49.375
PALO DE ARCO,11/12/2017,0
PALO DE ARCO,11/12/2018,0
PALO DE ARCO,12/01/2016,0
PALO DE ARCO,12/01/2017,33.5
PALO DE ARCO,12/01/2018,0
PALO DE ARCO,12/01/2019,0
PALO DE ARCO,12/02/2016,0
PALO DE ARCO,12/02/2017,1.875
PALO DE ARCO,12/02/2018,0.5
PALO DE ARCO,12/03/2016,0
PALO DE ARCO,12/03/2017,0.25
PALO DE ARCO,12/03/2018,0
PALO DE ARCO,12/04/2016,0
PALO DE ARCO,12/04/2017,0
PALO DE ARCO,12/04/2018,0
PALO DE ARCO,12/05/2015,0
PALO DE ARCO,12/05/2016,0
PALO DE ARCO,12/05/2017,47.5
PALO DE ARCO,12/05/2018,0
PALO DE ARCO,12/06/2015,1.75
PALO DE ARCO,12/06/2016,12.625
PALO DE ARCO,12/06/2017,2.5
PALO DE ARCO,12/06/2018,2.75
PALO DE ARCO,12/07/2015,16.75
PALO DE ARCO,12/07/2016,28
PALO DE ARCO,12/07/2017,0.625
PALO DE ARCO,12/07/2018,52.875
PALO DE ARCO,12/08/2015,7.375
PALO DE ARCO,12/08/2016,10.375
PALO DE ARCO,12/08/2017,1
PALO DE ARCO,12/08/2018,6.75
PALO DE ARCO,12/09/2015,9.75
PALO DE ARCO,12/09/2016,1
PALO DE ARCO,12/09/2017,18
PALO DE ARCO,12/09/2018,0
PALO DE ARCO,12/10/2015,3.875
PALO DE ARCO,12/10/2016,24.375
PALO DE ARCO,12/10/2017,0
PALO DE ARCO,12/10/2018,0
PALO DE ARCO,12/11/2015,0.25
PALO DE ARCO,12/11/2016,23
PALO DE ARCO,12/11/2017,0
PALO DE ARCO,12/11/2018,32.75
PALO DE ARCO,12/12/2015,7.75
PALO DE ARCO,12/12/2016,73.75
PALO DE ARCO,12/12/2017,0.25
PALO DE ARCO,12/12/2018,1.5
PALO DE ARCO,13/01/2016,1.375
PALO DE ARCO,13/01/2017,32.75
PALO DE ARCO,13/01/2018,0
PALO DE ARCO,13/01/2019,0
PALO DE ARCO,13/02/2016,0
PALO DE ARCO,13/02/2017,2.875
PALO DE ARCO,13/02/2018,10.875
PALO DE ARCO,13/03/2016,0
PALO DE ARCO,13/03/2017,0
PALO DE ARCO,13/03/2018,0
PALO DE ARCO,13/04/2016,0
PALO DE ARCO,13/04/2017,0
PALO DE ARCO,13/04/2018,0
PALO DE ARCO,13/05/2015,0
PALO DE ARCO,13/05/2016,5
PALO DE ARCO,13/05/2017,0
PALO DE ARCO,13/05/2018,2
PALO DE ARCO,13/06/2015,0.375
PALO DE ARCO,13/06/2016,14
PALO DE ARCO,13/06/2017,17.75
PALO DE ARCO,13/06/2018,0
PALO DE ARCO,13/07/2015,20.75
PALO DE ARCO,13/07/2016,25
PALO DE ARCO,13/07/2017,4.125
PALO DE ARCO,13/07/2018,0.75
PALO DE ARCO,13/08/2015,2
PALO DE ARCO,13/08/2016,0
PALO DE ARCO,13/08/2017,8
PALO DE ARCO,13/08/2018,13
PALO DE ARCO,13/09/2015,14.375
PALO DE ARCO,13/09/2016,4.25
PALO DE ARCO,13/09/2017,0
PALO DE ARCO,13/09/2018,0
PALO DE ARCO,13/10/2015,13.75
PALO DE ARCO,13/10/2016,3.5
PALO DE ARCO,13/10/2017,0
PALO DE ARCO,13/10/2018,2.5
PALO DE ARCO,13/11/2015,1.5
PALO DE ARCO,13/11/2016,13
PALO DE ARCO,13/11/2017,7.75
PALO DE ARCO,13/11/2018,5.5
PALO DE ARCO,13/12/2015,0
PALO DE ARCO,13/12/2016,45.25
PALO DE ARCO,13/12/2017,0
PALO DE ARCO,13/12/2018,4
PALO DE ARCO,14/01/2016,4.375
PALO DE ARCO,14/01/2017,14.25
PALO DE ARCO,14/01/2018,0
PALO DE ARCO,14/01/2019,7
PALO DE ARCO,14/02/2016,2.5
PALO DE ARCO,14/02/2017,1.5
PALO DE ARCO,14/02/2018,5.375
PALO DE ARCO,14/03/2016,0
PALO DE ARCO,14/03/2017,0
PALO DE ARCO,14/03/2018,0
PALO DE ARCO,14/04/2016,0
PALO DE ARCO,14/04/2017,0
PALO DE ARCO,14/04/2018,1.5
PALO DE ARCO,14/05/2015,0
PALO DE ARCO,14/05/2016,0
PALO DE ARCO,14/05/2017,17.5
PALO DE ARCO,14/05/2018,0
PALO DE ARCO,14/06/2015,0.875
PALO DE ARCO,14/06/2016,1
PALO DE ARCO,14/06/2017,5.25
PALO DE ARCO,14/06/2018,2.5
PALO DE ARCO,14/07/2015,1
PALO DE ARCO,14/07/2016,26.75
PALO DE ARCO,14/07/2017,6.8
PALO DE ARCO,14/07/2018,4.5
PALO DE ARCO,14/08/2015,14.625
PALO DE ARCO,14/08/2016,3.75
PALO DE ARCO,14/08/2017,13
PALO DE ARCO,14/08/2018,35.5
PALO DE ARCO,14/09/2015,3
PALO DE ARCO,14/09/2016,4.25
PALO DE ARCO,14/09/2017,0
PALO DE ARCO,14/09/2018,5.25
PALO DE ARCO,14/10/2015,0.125
PALO DE ARCO,14/10/2016,16.25
PALO DE ARCO,14/10/2017,0
PALO DE ARCO,14/10/2018,0
PALO DE ARCO,14/11/2015,1.25
PALO DE ARCO,14/11/2016,6
PALO DE ARCO,14/11/2017,30.375
PALO DE ARCO,14/11/2018,26.5
PALO DE ARCO,14/12/2015,5.375
PALO DE ARCO,14/12/2016,11.25
PALO DE ARCO,14/12/2017,0
PALO DE ARCO,14/12/2018,0
PALO DE ARCO,15/01/2016,0
PALO DE ARCO,15/01/2017,5
PALO DE ARCO,15/01/2018,0
PALO DE ARCO,15/01/2019,43.75
PALO DE ARCO,15/02/2016,4.75
PALO DE ARCO,15/02/2017,0
PALO DE ARCO,15/02/2018,6.625
PALO DE ARCO,15/03/2016,0
PALO DE ARCO,15/03/2017,0
PALO DE ARCO,15/03/2018,0
PALO DE ARCO,15/04/2016,0
PALO DE ARCO,15/04/2017,14
PALO DE ARCO,15/04/2018,0
PALO DE ARCO,15/05/2015,0
PALO DE ARCO,15/05/2016,2.375
PALO DE ARCO,15/05/2017,43.25
PALO DE ARCO,15/05/2018,0
PALO DE ARCO,15/06/2015,2.25
PALO DE ARCO,15/06/2016,0.375
PALO DE ARCO,15/06/2017,9.25
PALO DE ARCO,15/06/2018,5
PALO DE ARCO,15/07/2015,0
PALO DE ARCO,15/07/2016,6.75
PALO DE ARCO,15/07/2017,0
PALO DE ARCO,15/07/2018,108.25
PALO DE ARCO,15/08/2015,22.75
PALO DE ARCO,15/08/2016,0
PALO DE ARCO,15/08/2017,3.375
PALO DE ARCO,15/08/2018,1
PALO DE ARCO,15/09/2015,6.125
PALO DE ARCO,15/09/2016,4.25
PALO DE ARCO,15/09/2017,12.75
PALO DE ARCO,15/09/2018,14.5
PALO DE ARCO,15/10/2015,0
PALO DE ARCO,15/10/2016,32.75
PALO DE ARCO,15/10/2017,0
PALO DE ARCO,15/10/2018,0
PALO DE ARCO,15/11/2015,1.25
PALO DE ARCO,15/11/2016,0.375
PALO DE ARCO,15/11/2017,13.625
PALO DE ARCO,15/11/2018,13
PALO DE ARCO,15/12/2015,1
PALO DE ARCO,15/12/2016,6
PALO DE ARCO,15/12/2017,0
PALO DE ARCO,15/12/2018,0
PALO DE ARCO,16/01/2016,0
PALO DE ARCO,16/01/2017,14
PALO DE ARCO,16/01/2018,0.5
PALO DE ARCO,16/01/2019,32.75
PALO DE ARCO,16/02/2016,0
PALO DE ARCO,16/02/2017,0
PALO DE ARCO,16/02/2018,18
PALO DE ARCO,16/03/2016,0
PALO DE ARCO,16/03/2017,4.75
PALO DE ARCO,16/03/2018,0
PALO DE ARCO,16/04/2016,0
PALO DE ARCO,16/04/2017,0
PALO DE ARCO,16/04/2018,0
PALO DE ARCO,16/05/2015,1
PALO DE ARCO,16/05/2016,46.25
PALO DE ARCO,16/05/2017,0
PALO DE ARCO,16/05/2018,0
PALO DE ARCO,16/06/2015,2.125
PALO DE ARCO,16/06/2016,13.5
PALO DE ARCO,16/06/2017,4.75
PALO DE ARCO,16/06/2018,7.25
PALO DE ARCO,16/07/2015,0.75
PALO DE ARCO,16/07/2016,1.625
PALO DE ARCO,16/07/2017,3.25
PALO DE ARCO,16/07/2018,1
PALO DE ARCO,16/08/2015,11.5
PALO DE ARCO,16/08/2016,4.375
PALO DE ARCO,16/08/2017,1.625
PALO DE ARCO,16/08/2018,3.125
PALO DE ARCO,16/09/2015,2.5
PALO DE ARCO,16/09/2016,4.5
PALO DE ARCO,16/09/2017,2.25
PALO DE ARCO,16/09/2018,0
PALO DE ARCO,16/10/2015,40
PALO DE ARCO,16/10/2016,17
PALO DE ARCO,16/10/2017,9.5
PALO DE ARCO,16/10/2018,8
PALO DE ARCO,16/11/2015,4.75
PALO DE ARCO,16/11/2016,0.25
PALO DE ARCO,16/11/2017,14.875
PALO DE ARCO,16/11/2018,20.75
PALO DE ARCO,16/12/2015,0
PALO DE ARCO,16/12/2016,6.625
PALO DE ARCO,16/12/2017,3.375
PALO DE ARCO,16/12/2018,0
PALO DE ARCO,17/01/2016,0
PALO DE ARCO,17/01/2017,3.625
PALO DE ARCO,17/01/2018,1.75
PALO DE ARCO,17/01/2019,9
PALO DE ARCO,17/02/2016,0
PALO DE ARCO,17/02/2017,0
PALO DE ARCO,17/02/2018,24.75
PALO DE ARCO,17/03/2016,0
PALO DE ARCO,17/03/2017,1.25
PALO DE ARCO,17/03/2018,0
PALO DE ARCO,17/04/2016,0
PALO DE ARCO,17/04/2017,8.25
PALO DE ARCO,17/04/2018,0
PALO DE ARCO,17/05/2015,39
PALO DE ARCO,17/05/2016,1.25
PALO DE ARCO,17/05/2017,0
PALO DE ARCO,17/05/2018,0
PALO DE ARCO,17/06/2015,2.375
PALO DE ARCO,17/06/2016,0
PALO DE ARCO,17/06/2017,2.75
PALO DE ARCO,17/06/2018,4.5
PALO DE ARCO,17/07/2015,16
PALO DE ARCO,17/07/2016,12.625
PALO DE ARCO,17/07/2017,0
PALO DE ARCO,17/07/2018,15.375
PALO DE ARCO,17/08/2015,32.75
PALO DE ARCO,17/08/2016,17.5
PALO DE ARCO,17/08/2017,4.25
PALO DE ARCO,17/08/2018,0
PALO DE ARCO,17/09/2015,1.375
PALO DE ARCO,17/09/2016,0
PALO DE ARCO,17/09/2017,0
PALO DE ARCO,17/09/2018,0
PALO DE ARCO,17/10/2015,15.75
PALO DE ARCO,17/10/2016,4.375
PALO DE ARCO,17/10/2017,4.75
PALO DE ARCO,17/10/2018,39.5
PALO DE ARCO,17/11/2015,4.75
PALO DE ARCO,17/11/2016,1.375
PALO DE ARCO,17/11/2017,0.375
PALO DE ARCO,17/11/2018,21
PALO DE ARCO,17/12/2015,0
PALO DE ARCO,17/12/2016,3.75
PALO DE ARCO,17/12/2017,0
PALO DE ARCO,17/12/2018,4.75
PALO DE ARCO,18/01/2016,0
PALO DE ARCO,18/01/2017,3.5
PALO DE ARCO,18/01/2018,0.875
PALO DE ARCO,18/01/2019,0.5
PALO DE ARCO,18/02/2016,0
PALO DE ARCO,18/02/2017,0
PALO DE ARCO,18/02/2018,2.875
PALO DE ARCO,18/03/2016,0
PALO DE ARCO,18/03/2017,1
PALO DE ARCO,18/03/2018,0
PALO DE ARCO,18/04/2016,0
PALO DE ARCO,18/04/2017,6
PALO DE ARCO,18/04/2018,4
PALO DE ARCO,18/05/2015,7.75
PALO DE ARCO,18/05/2016,13
PALO DE ARCO,18/05/2017,17.5
PALO DE ARCO,18/05/2018,10.25
PALO DE ARCO,18/06/2015,0.625
PALO DE ARCO,18/06/2016,1
PALO DE ARCO,18/06/2017,2.75
PALO DE ARCO,18/06/2018,13.75
PALO DE ARCO,18/07/2015,13.25
PALO DE ARCO,18/07/2016,12.625
PALO DE ARCO,18/07/2017,8
PALO DE ARCO,18/07/2018,6.125
PALO DE ARCO,18/08/2015,1.5
PALO DE ARCO,18/08/2016,3.125
PALO DE ARCO,18/08/2018,0.25
PALO DE ARCO,18/09/2015,4.5
PALO DE ARCO,18/09/2016,3.375
PALO DE ARCO,18/09/2017,1.875
PALO DE ARCO,18/09/2018,0
PALO DE ARCO,18/10/2015,21
PALO DE ARCO,18/10/2016,3.125
PALO DE ARCO,18/10/2017,12.125
PALO DE ARCO,18/10/2018,32
PALO DE ARCO,18/11/2015,7.25
PALO DE ARCO,18/11/2016,4.875
PALO DE ARCO,18/11/2017,0
PALO DE ARCO,18/11/2018,12
PALO DE ARCO,18/12/2015,0
PALO DE ARCO,18/12/2016,12.875
PALO DE ARCO,18/12/2017,6.9375
PALO DE ARCO,18/12/2018,2.375
PALO DE ARCO,19/01/2016,0.5
PALO DE ARCO,19/01/2017,1.625
PALO DE ARCO,19/01/2018,38.125
PALO DE ARCO,19/01/2019,0
PALO DE ARCO,19/02/2016,6.875
PALO DE ARCO,19/02/2017,0
PALO DE ARCO,19/02/2018,6.375
PALO DE ARCO,19/03/2016,0
PALO DE ARCO,19/03/2017,7.125
PALO DE ARCO,19/03/2018,0
PALO DE ARCO,19/04/2016,0
PALO DE ARCO,19/04/2017,0
PALO DE ARCO,19/04/2018,0
PALO DE ARCO,19/05/2015,14.125
PALO DE ARCO,19/05/2016,8.8125
PALO DE ARCO,19/05/2017,4
PALO DE ARCO,19/05/2018,2.125
PALO DE ARCO,19/06/2015,8.5
PALO DE ARCO,19/06/2016,0
PALO DE ARCO,19/06/2017,30.5
PALO DE ARCO,19/06/2018,14.75
PALO DE ARCO,19/07/2015,8.75
PALO DE ARCO,19/07/2016,16.125
PALO DE ARCO,19/07/2017,62.5
PALO DE ARCO,19/07/2018,0
PALO DE ARCO,19/08/2015,3.125
PALO DE ARCO,19/08/2016,3.125
PALO DE ARCO,19/08/2017,0
PALO DE ARCO,19/08/2018,2.25
PALO DE ARCO,19/09/2015,11.5
PALO DE ARCO,19/09/2016,0
PALO DE ARCO,19/09/2017,0
PALO DE ARCO,19/09/2018,0
PALO DE ARCO,19/10/2015,0.625
PALO DE ARCO,19/10/2016,0
PALO DE ARCO,19/10/2017,6.25
PALO DE ARCO,19/10/2018,3
PALO DE ARCO,19/11/2015,9.125
PALO DE ARCO,19/11/2016,2.625
PALO DE ARCO,19/11/2017,0
PALO DE ARCO,19/11/2018,26.5
PALO DE ARCO,19/12/2015,0
PALO DE ARCO,19/12/2016,4.375
PALO DE ARCO,19/12/2017,7.3125
PALO DE ARCO,19/12/2018,0.75
PALO DE ARCO,20/01/2016,1.75
PALO DE ARCO,20/01/2017,0
PALO DE ARCO,20/01/2018,21
PALO DE ARCO,20/01/2019,0
PALO DE ARCO,20/02/2016,3.25
PALO DE ARCO,20/02/2017,0
PALO DE ARCO,20/02/2018,0.375
PALO DE ARCO,20/03/2016,0
PALO DE ARCO,20/03/2017,0.625
PALO DE ARCO,20/03/2018,0
PALO DE ARCO,20/04/2016,0
PALO DE ARCO,20/04/2017,0.25
PALO DE ARCO,20/04/2018,2.875
PALO DE ARCO,20/05/2015,76.75
PALO DE ARCO,20/05/2016,24.5
PALO DE ARCO,20/05/2017,4.75
PALO DE ARCO,20/05/2018,0
PALO DE ARCO,20/06/2015,0
PALO DE ARCO,20/06/2016,7.5
PALO DE ARCO,20/06/2017,43
PALO DE ARCO,20/06/2018,16.875
PALO DE ARCO,20/07/2015,11.5
PALO DE ARCO,20/07/2016,16.125
PALO DE ARCO,20/07/2017,42.5
PALO DE ARCO,20/07/2018,0
PALO DE ARCO,20/08/2015,2.075
PALO DE ARCO,20/08/2016,0
PALO DE ARCO,20/08/2017,9.5
PALO DE ARCO,20/08/2018,1.75
PALO DE ARCO,20/09/2015,18.625
PALO DE ARCO,20/09/2016,0
PALO DE ARCO,20/09/2017,24.25
PALO DE ARCO,20/09/2018,6.375
PALO DE ARCO,20/10/2015,2.625
PALO DE ARCO,20/10/2016,13
PALO DE ARCO,20/10/2017,1.625
PALO DE ARCO,20/10/2018,15.25
PALO DE ARCO,20/11/2015,3.75
PALO DE ARCO,20/11/2016,5
PALO DE ARCO,20/11/2017,0
PALO DE ARCO,20/11/2018,21.5
PALO DE ARCO,20/12/2015,0
PALO DE ARCO,20/12/2016,26.75
PALO DE ARCO,20/12/2017,10.625
PALO DE ARCO,20/12/2018,0
PALO DE ARCO,21/01/2016,0.5
PALO DE ARCO,21/01/2017,2
PALO DE ARCO,21/01/2018,17
PALO DE ARCO,21/01/2019,0
PALO DE ARCO,21/02/2016,19.25
PALO DE ARCO,21/02/2017,0
PALO DE ARCO,21/02/2018,10.25
PALO DE ARCO,21/03/2016,0
PALO DE ARCO,21/03/2017,0
PALO DE ARCO,21/03/2018,0
PALO DE ARCO,21/04/2016,0
PALO DE ARCO,21/04/2017,0
PALO DE ARCO,21/04/2018,0.75
PALO DE ARCO,21/05/2015,19.25
PALO DE ARCO,21/05/2016,15.125
PALO DE ARCO,21/05/2017,1.75
PALO DE ARCO,21/05/2018,0
PALO DE ARCO,21/06/2015,0
PALO DE ARCO,21/06/2016,14.75
PALO DE ARCO,21/06/2017,0.5
PALO DE ARCO,21/06/2018,34.625
PALO DE ARCO,21/07/2015,1.5
PALO DE ARCO,21/07/2016,2.625
PALO DE ARCO,21/07/2017,3.25
PALO DE ARCO,21/07/2018,36.75
PALO DE ARCO,21/08/2015,4.375
PALO DE ARCO,21/08/2016,25.5
PALO DE ARCO,21/08/2017,1.5
PALO DE ARCO,21/08/2018,14.75
PALO DE ARCO,21/09/2015,0
PALO DE ARCO,21/09/2016,28.75
PALO DE ARCO,21/09/2017,7
PALO DE ARCO,21/09/2018,17.25
PALO DE ARCO,21/10/2015,0.625
PALO DE ARCO,21/10/2016,2.75
PALO DE ARCO,21/10/2017,6
PALO DE ARCO,21/10/2018,8.75
PALO DE ARCO,21/11/2015,13.75
PALO DE ARCO,21/11/2016,0.125
PALO DE ARCO,21/11/2017,0
PALO DE ARCO,21/11/2018,7.625
PALO DE ARCO,21/12/2015,10.125
PALO DE ARCO,21/12/2016,15.25
PALO DE ARCO,21/12/2017,8.625
PALO DE ARCO,21/12/2018,0
PALO DE ARCO,22/01/2016,0
PALO DE ARCO,22/01/2017,0
PALO DE ARCO,22/01/2018,0
PALO DE ARCO,22/01/2019,0
PALO DE ARCO,22/02/2016,2.75
PALO DE ARCO,22/02/2017,0
PALO DE ARCO,22/02/2018,0.625
PALO DE ARCO,22/03/2016,0
PALO DE ARCO,22/03/2017,0
